epoch,acc,loss,val_acc,val_loss
0,0.09613037,2.6526622623205185,0.09802246,2.5706334859132767
1,0.3269043,1.858854629099369,0.21435547,2.1527391374111176
2,0.4673462,1.4790598265826702,0.35107422,1.9382444731891155
3,0.54107666,1.2871525082737207,0.37902832,2.1175311133265495
4,0.5944214,1.1444931151345372,0.42797852,2.1333884112536907
5,0.6422119,1.0174976792186499,0.4822998,2.5012420415878296
6,0.6750488,0.9305991698056459,0.43481445,2.8109797090291977
7,0.70428467,0.8418424408882856,0.50720215,2.78374595195055
8,0.7213135,0.7905301889404655,0.4741211,2.4529263377189636
9,0.7463379,0.7254368886351585,0.56018066,2.036623749881983
10,0.75897217,0.6960180839523673,0.5595703,2.137814700603485
11,0.77612305,0.6453068116679788,0.48254395,3.142255701124668
12,0.7901001,0.6024210574105382,0.5449219,2.360503874719143
13,0.7987671,0.576713593211025,0.6374512,1.5803280659019947
14,0.8026123,0.555925555061549,0.6590576,1.5308544747531414
15,0.8112793,0.538225625641644,0.55285645,2.3605282306671143
16,0.82263184,0.5078361579217017,0.56433105,2.2454142086207867
17,0.8272095,0.4897219934500754,0.5671387,2.449958197772503
18,0.83013916,0.48830040032044053,0.63049316,1.8261716291308403
19,0.8407593,0.4525888911448419,0.61083984,2.0455456040799618
20,0.84936523,0.43624001275748014,0.54260254,2.8045106306672096
21,0.8510742,0.41878459323197603,0.58044434,2.561196453869343
22,0.8737793,0.35722432052716613,0.72216797,1.2927506547421217
23,0.88482666,0.3277253592386842,0.70373535,1.3522681314498186
24,0.8942261,0.29578765318728983,0.6641846,1.885588739067316
25,0.9100952,0.2528933538123965,0.68518066,1.5507229827344418
26,0.9180298,0.23282372602261603,0.7036133,1.447859838604927
27,0.9286499,0.20210544485598803,0.7565918,1.049500484019518
28,0.9371948,0.18425859324634075,0.7036133,1.4408939853310585
29,0.94177246,0.16595101112034172,0.7684326,0.9590421970933676
30,0.9523926,0.1352745135081932,0.7894287,0.8766188733279705
31,0.9562988,0.12334623257629573,0.77612305,0.962031427770853
32,0.9633789,0.1083124716533348,0.7648926,1.0601859353482723
33,0.9715576,0.08422863052692264,0.7640381,1.1083765178918839
34,0.9765625,0.0750859000836499,0.79333496,0.9270161688327789
35,0.98132324,0.06188050762284547,0.7838135,1.0322397891432047
36,0.98413086,0.05454309596098028,0.79016113,0.9964166283607483
37,0.9873047,0.04639598654466681,0.795166,0.9876770507544279
38,0.9891968,0.04123895047814585,0.7907715,1.001079984009266
39,0.9911499,0.036092365451622754,0.80163574,0.949158551171422
