epoch,acc,loss,val_acc,val_loss
0,0.09643555,2.618131559342146,0.09802246,2.4542035907506943
1,0.40301514,1.6798950023949146,0.15026855,2.1081700697541237
2,0.5253296,1.3284508846700191,0.37158203,1.7218229658901691
3,0.6033325,1.1384069388732314,0.5447998,1.352028340101242
4,0.65148926,0.9992279717698693,0.5699463,1.3719780631363392
5,0.69525146,0.8703244756907225,0.5673828,1.5609071664512157
6,0.72631836,0.7745080627501011,0.59277344,1.5508034341037273
7,0.7558594,0.6965391738340259,0.4810791,2.8163651451468468
8,0.7839966,0.6304227076470852,0.5863037,1.8311872817575932
9,0.7923584,0.588422026950866,0.6097412,1.7818341068923473
10,0.81347656,0.536880218423903,0.64904785,1.6570793390274048
11,0.8185425,0.5158571191132069,0.5628662,2.460130639374256
12,0.8341675,0.46850504307076335,0.5839844,2.387133479118347
13,0.8378906,0.4568452863022685,0.5623779,2.2374930903315544
14,0.8529053,0.4246551585383713,0.56152344,2.3946087770164013
15,0.861145,0.4058907334692776,0.60339355,2.1498787626624107
16,0.8689575,0.36768657015636563,0.6668701,1.7305832132697105
17,0.8722534,0.3643553052097559,0.6364746,1.795445378869772
18,0.87060547,0.3595971977338195,0.6668701,1.79541589692235
19,0.88671875,0.32184084388427436,0.6697998,1.774568296968937
20,0.89105225,0.31004583183676004,0.588501,2.795270301401615
21,0.89801025,0.2863877876661718,0.5541992,2.72432928532362
22,0.91619873,0.23142239009030163,0.697876,1.700551301240921
23,0.9303589,0.20138057181611657,0.7425537,1.3759295605123043
24,0.9456177,0.1575814875541255,0.68188477,1.7206406779587269
25,0.9534302,0.1339188104029745,0.71765137,1.443292923271656
26,0.9628906,0.11005505255889148,0.7821045,0.9468751568347216
27,0.97436523,0.07974947098409757,0.77124023,1.0655236188322306
28,0.9758301,0.07147316794726066,0.8120117,0.8190015740692616
29,0.9817505,0.05584839457878843,0.79003906,0.9985491279512644
30,0.9854126,0.045623889309354126,0.8128662,0.8259198907762766
31,0.98706055,0.039596155897015706,0.8029785,0.8785792831331491
32,0.9923706,0.02668101020390168,0.79248047,1.0041196532547474
33,0.99523926,0.020115011553571094,0.7988281,1.0028973128646612
34,0.99487305,0.01854593378084246,0.80078125,0.9730496369302273
35,0.9968872,0.014617473781981971,0.79907227,0.9700423441827297
36,0.998291,0.010477162402821705,0.8095703,0.9272199720144272
37,0.9981079,0.009823513391893357,0.7996826,0.9867667574435472
38,0.99853516,0.009440215395443374,0.8051758,0.9623505733907223
39,0.9987793,0.008254274536739103,0.80651855,0.9579368866980076
