epoch,acc,loss,val_acc,val_loss
0,0.13067627,2.561063650995493,0.10229492,2.7500273808836937
1,0.3798828,1.7214019186794758,0.20861816,2.2043856978416443
2,0.505249,1.3902584556490183,0.4008789,1.7268155105412006
3,0.5633545,1.2233143523335457,0.35925293,2.3696052506566048
4,0.60388184,1.1223595375195146,0.40698242,2.9791247472167015
5,0.64416504,1.0218536294996738,0.45837402,2.383503183722496
6,0.6709595,0.9360752115026116,0.5510254,1.9720664098858833
7,0.7034912,0.8511804835870862,0.4942627,2.599239207804203
8,0.7244873,0.8032708233222365,0.58898926,2.001066781580448
9,0.73706055,0.756841542199254,0.598999,1.8056985288858414
10,0.75823975,0.7026567701250315,0.44506836,3.1950123384594917
11,0.76678467,0.6706004636362195,0.62597656,1.6667906753718853
12,0.7728882,0.642936878837645,0.5706787,2.727358713746071
13,0.78393555,0.6136878542602062,0.45214844,3.7172330543398857
14,0.79797363,0.5794111993163824,0.51953125,3.08404478430748
15,0.80407715,0.5591483898460865,0.5802002,2.0220711901783943
16,0.8111572,0.5417320723645389,0.5640869,2.4781846553087234
17,0.81903076,0.5189057742245495,0.5872803,2.1942344680428505
18,0.82214355,0.5040048137307167,0.45825195,3.6714038625359535
19,0.8319702,0.4777568783611059,0.508667,3.1709646731615067
20,0.8327637,0.4792269766330719,0.53564453,2.6495997458696365
21,0.8499756,0.4263887321576476,0.6501465,1.826426014304161
22,0.8600464,0.39153212402015924,0.6472168,1.8282140009105206
23,0.87475586,0.35051400447264314,0.6619873,1.6275438740849495
24,0.8913574,0.30512525141239166,0.732666,1.1449490897357464
25,0.90356445,0.27143703564070165,0.7792969,0.8763304986059666
26,0.91589355,0.2419636391568929,0.7454834,1.003251563757658
27,0.92144775,0.22347686672583222,0.73950195,1.1204534228891134
28,0.93096924,0.194776960182935,0.7092285,1.345580903813243
29,0.93969727,0.1745610013604164,0.7562256,1.0238708071410656
30,0.94873047,0.1470114728435874,0.7655029,0.9383322689682245
31,0.95654297,0.128634485299699,0.80444336,0.7926730159670115
32,0.9621582,0.10943257133476436,0.76782227,1.0166910830885172
33,0.96813965,0.09463933651568368,0.80444336,0.790828250348568
34,0.97406006,0.08086844440549612,0.78967285,0.9107414484024048
35,0.9761963,0.07102128356928006,0.80200195,0.8616484496742487
36,0.98339844,0.057040731684537604,0.8096924,0.8118124697357416
37,0.9852295,0.04871103001642041,0.80615234,0.8298410009592772
38,0.98950195,0.042768801911734045,0.8112793,0.8241962380707264
39,0.99090576,0.0372348553937627,0.8050537,0.8806157317012548
