epoch,acc,loss,lr,val_acc,val_loss
0,0.37403846,1.7115324387183557,0.1,0.39413062,1.9991267262360988
1,0.5563643,1.2396505097548167,0.1,0.5348558,1.3869936695465674
2,0.6385948,1.017921561614061,0.1,0.6318109,1.0809674966029632
3,0.68970567,0.8824631525919988,0.1,0.6015625,1.2582246936284578
4,0.72419393,0.7912036770429367,0.1,0.6998197,0.9339394584680215
5,0.7518247,0.7162438131295717,0.1,0.7353766,0.785601869225502
6,0.7702719,0.6585563281407723,0.1,0.75550884,0.7378670481535105
7,0.78583175,0.6161941518386205,0.1,0.73627806,0.8192056394540347
8,0.8010908,0.574361435113809,0.1,0.76011616,0.7514541068902383
9,0.81442493,0.5400624547249232,0.1,0.7250601,0.8605636354440298
10,0.8218439,0.5130946696568758,0.1,0.77574116,0.69859079290659
11,0.8301251,0.48935563411468114,0.1,0.8067909,0.5517466778938587
12,0.8402109,0.4662503113349279,0.1,0.81480366,0.5459904410900214
13,0.84564483,0.4457633199600073,0.1,0.8056891,0.6024053975557669
14,0.8516402,0.43034297441824887,0.1,0.82622194,0.5236826512293938
15,0.85775584,0.41222974524284023,0.1,0.7963742,0.6276598633863987
16,0.86357075,0.3953353288081976,0.1,0.83533657,0.49743585212108415
17,0.86732036,0.3806303902314259,0.1,0.8137019,0.6017664800851773
18,0.8733959,0.36862438649703294,0.1,0.81209934,0.5826370452459042
19,0.87818813,0.349114308716395,0.1,0.82261616,0.5634986534714699
20,0.88145655,0.34198983223774493,0.1,0.8248197,0.5459701621379608
21,0.8847048,0.33027308373115,0.1,0.8213141,0.5742321767103977
22,0.88699067,0.3221670327660365,0.1,0.83984375,0.47304857617769486
23,0.89495105,0.30353655287852654,0.1,0.8484575,0.4795715761108276
24,0.89533204,0.30102556752852905,0.1,0.83353364,0.5239340876921629
25,0.900786,0.28788939099281263,0.1,0.8563702,0.4391761084015553
26,0.90172845,0.28328702071538336,0.1,0.8619792,0.4247744941176512
27,0.9024904,0.277039249929098,0.1,0.8374399,0.48494638387973493
28,0.9071423,0.26842987541204844,0.1,0.8656851,0.40881752509337205
29,0.91008985,0.2579889971285294,0.1,0.8633814,0.41722490179997224
30,0.91193455,0.25020236185727973,0.1,0.8604768,0.43641096429947096
31,0.91434073,0.242752431313961,0.1,0.82822514,0.5733965883652369
32,0.9170476,0.2343562743984736,0.1,0.8639824,0.48682277821577513
33,0.918752,0.2313628593316445,0.1,0.8719952,0.42261122988584715
34,0.92099774,0.22484358577774122,0.1,0.85446715,0.4856586020726424
35,0.922642,0.2195131238263387,0.1,0.8626803,0.45050533154071903
36,0.9240656,0.21552385450937808,0.1,0.8638822,0.4401205993997745
37,0.92739415,0.20735588820698933,0.1,0.86678684,0.43644865258381915
38,0.9298805,0.19989644686381022,0.1,0.8696915,0.4225308237931667
39,0.9299005,0.19712721006228373,0.1,0.87630206,0.4160250037526473
40,0.93236685,0.1909721887837618,0.1,0.8641827,0.46999963888755214
41,0.93256736,0.19072221441146656,0.1,0.8719952,0.4337924552651552
42,0.936718,0.17738397392706992,0.1,0.87309694,0.4244394575556119
43,0.9366378,0.17867348003081787,0.1,0.87580127,0.4264663476974536
44,0.9397457,0.17113285515552912,0.1,0.880609,0.41570605165683305
45,0.939846,0.1679967964020295,0.1,0.8816106,0.4077935845423967
46,0.9423524,0.16426423891232564,0.1,0.8864183,0.40146208841067094
47,0.94205165,0.16334701211024552,0.1,0.87419873,0.4511343533029923
48,0.94542027,0.1549267712311867,0.1,0.8802083,0.42424837939250165
49,0.9462023,0.1535616997247323,0.1,0.8785056,0.4368622415722945
50,0.94814724,0.14509624131023885,0.1,0.8697917,0.4997176298728356
51,0.9484681,0.14537053184631543,0.1,0.87690306,0.4391893543876134
52,0.9501323,0.13993635126986564,0.1,0.8813101,0.45225250243376464
53,0.9488491,0.1408884829053512,0.1,0.8835136,0.4666677570113769
54,0.9529195,0.13214530259943924,0.1,0.8835136,0.42856541428810513
55,0.95314,0.13238237091364005,0.1,0.8873197,0.4203442730582677
56,0.9541025,0.12806774445642263,0.1,0.88521636,0.4300830186559604
57,0.9568495,0.12344043341775736,0.1,0.88000804,0.4274981862459427
58,0.95701,0.12127084813247889,0.1,0.8913261,0.422448384647186
59,0.95692974,0.11901424189504141,0.1,0.8848157,0.4419113346017324
60,0.95881456,0.11561550015631394,0.1,0.88421476,0.4551446672815543
61,0.95857394,0.11594025463534471,0.1,0.8823117,0.4538921343210416
62,0.960158,0.10901703390364463,0.1,0.8787059,0.4805926917455135
63,0.9623436,0.10590423706154793,0.1,0.88291264,0.45678196942959076
64,0.963667,0.1004708133924466,0.1,0.8835136,0.45316082869584745
65,0.96228343,0.10533401660430125,0.1,0.8762019,0.5193122590963657
66,0.964469,0.10120824633691555,0.1,0.8858173,0.4915599700732109
67,0.9641282,0.10082592694327618,0.1,0.8886218,0.4409760303604297
68,0.9676171,0.09496746432895843,0.1,0.88461536,0.4897646447404837
69,0.9672562,0.0926176502249944,0.1,0.88872194,0.4684989232665453
70,0.96827877,0.08698989161027548,0.1,0.8947316,0.4179349157672662
71,0.96813846,0.08824978946970824,0.1,0.89252806,0.4648273208966622
72,0.96809834,0.0872800876887945,0.1,0.8865184,0.45740066449611616
73,0.9689806,0.0863460465788077,0.1,0.88100964,0.519231212635835
74,0.9689004,0.08529733464790461,0.1,0.8957332,0.46039254810565555
75,0.9691811,0.08538832000623911,0.1,0.8844151,0.5123829016318688
76,0.97124636,0.07979624057427431,0.1,0.88301283,0.4933239139425449
77,0.97407365,0.07297020328637117,0.1,0.8886218,0.4747144751823865
78,0.9726901,0.07462949988265068,0.1,0.87990785,0.5353317063970443
79,0.9725096,0.07486658402217122,0.1,0.88772035,0.4767233456174533
80,0.9798885,0.056253357580265936,0.01,0.9088542,0.393463372420042
81,0.9856232,0.04325444136077586,0.01,0.9089543,0.3928671068488023
82,0.9875481,0.039110703164568314,0.01,0.9095553,0.39342346730140537
83,0.9868062,0.03929906295230373,0.01,0.9103566,0.391469181730197
84,0.9887913,0.03596180231931309,0.01,0.90865386,0.3903438725914711
85,0.98798925,0.03614753662751844,0.01,0.91015625,0.39135888123359436
86,0.9881697,0.03620276560362142,0.01,0.9099559,0.39468752516385835
87,0.9894129,0.034120552700299484,0.01,0.9100561,0.3980571551200671
88,0.9893728,0.034658999658691195,0.01,0.9098558,0.39267812182123846
89,0.9896535,0.03373659379326571,0.01,0.9094551,0.3946248581394171
90,0.99025506,0.031807149726993,0.01,0.909355,0.3956256694136522
91,0.99043554,0.03147651458230729,0.01,0.9088542,0.4000807259327326
92,0.9912576,0.03024238209025218,0.01,0.90855366,0.3967965200352363
93,0.9899543,0.03181459946402659,0.01,0.9098558,0.40035584511665195
94,0.99017483,0.031448673598993664,0.01,0.9094551,0.40016109152482104
95,0.99151826,0.028407358159072315,0.01,0.90905446,0.40291155836521053
96,0.9908967,0.029878375860743035,0.01,0.9095553,0.40138746836246586
97,0.9912376,0.029131391357917053,0.01,0.9095553,0.4006837190916905
98,0.9912376,0.02922929450033758,0.01,0.91065705,0.40552590519953996
99,0.9912175,0.028854504675389483,0.01,0.9103566,0.40522956217710787
100,0.9923404,0.02739562963326581,0.01,0.9092548,0.40640510847935307
101,0.99173886,0.028011307067787036,0.01,0.9099559,0.4057711383853203
102,0.99133784,0.02775603861022645,0.01,0.909355,0.40523479449061245
103,0.99209976,0.02700910555342069,0.01,0.9089543,0.40804493580109036
104,0.99133784,0.027546835328356768,0.01,0.90805286,0.40964551270008087
105,0.9916586,0.027547508322944243,0.01,0.90965545,0.40819350286171985
106,0.9925409,0.02596215074702811,0.01,0.9089543,0.41039582084004694
107,0.9924206,0.02659905595967594,0.01,0.90865386,0.4078419513236254
108,0.9923404,0.025985769063043288,0.01,0.9097556,0.4116413108049295
109,0.9912777,0.027932169771968173,0.01,0.90905446,0.4168967647621265
110,0.9923805,0.025994427639465682,0.01,0.9092548,0.41432459843464386
111,0.99209976,0.026352010681652105,0.01,0.9083534,0.4141209696729978
112,0.9923404,0.025287712312852723,0.01,0.908754,0.4149382001696489
113,0.99268126,0.025536881131717027,0.01,0.9082532,0.4140717198069279
114,0.99211985,0.025715354089147578,0.01,0.90905446,0.4176535038993909
115,0.99280155,0.024609353331228098,0.01,0.90905446,0.42094903592115795
116,0.99284166,0.023825035197660327,0.01,0.90905446,0.41958129711640185
117,0.9922,0.02545377599576918,0.01,0.908754,0.4203449434194809
118,0.99268126,0.024108653652887696,0.01,0.90815306,0.41951765540318614
119,0.9927214,0.025431254131194108,0.01,0.9094551,0.4195872434438803
120,0.992561,0.02459283890799643,0.001,0.90865386,0.41924887398878735
121,0.99338305,0.02354456949979067,0.001,0.9084535,0.4184981569265708
122,0.9933229,0.0235954470693683,0.001,0.9089543,0.41811185196424144
123,0.99342316,0.023332986903066438,0.001,0.9092548,0.41797623592309463
124,0.9931224,0.023746737234819775,0.001,0.90905446,0.4176170554680702
125,0.99354345,0.02336770371080209,0.001,0.9089543,0.41750855094347245
