epoch,acc,loss,val_acc,val_loss
0,0.1048584,2.7146478444337845,0.096191406,2.8316903486847878
1,0.31384277,1.8968973718583584,0.17749023,2.1364006027579308
2,0.44384766,1.5482587311416864,0.29956055,1.8377131707966328
3,0.5078125,1.3815887551754713,0.3737793,1.8717978782951832
4,0.5522461,1.262980367988348,0.42089844,2.0239015221595764
5,0.588562,1.1587443836033344,0.44274902,2.1809697411954403
6,0.62390137,1.0677535338327289,0.47216797,2.2236604914069176
7,0.645874,1.0017850836738944,0.42785645,2.9957592859864235
8,0.6654663,0.9494392825290561,0.38220215,3.5913095474243164
9,0.68725586,0.890678676776588,0.3479004,4.073774293065071
10,0.7056885,0.8315624557435513,0.5710449,1.8917460180819035
11,0.72021484,0.7978063775226474,0.43359375,2.905723989009857
12,0.74121094,0.7495975270867348,0.491333,2.478198580443859
13,0.7508545,0.7136118356138468,0.5574951,2.005496047437191
14,0.7579346,0.6886197132989764,0.44714355,3.2876981496810913
15,0.76867676,0.6570418486371636,0.5467529,2.228051722049713
16,0.7779541,0.6349852783605456,0.5427246,2.19316116720438
17,0.7880249,0.6107701733708382,0.46923828,3.1689326465129852
18,0.7947998,0.5862421551719308,0.50268555,3.0444063767790794
19,0.7993164,0.5681803985498846,0.49243164,3.8624323308467865
20,0.80877686,0.5561205912381411,0.46728516,3.430646985769272
21,0.8240967,0.5063049141317606,0.64489746,1.5228714309632778
22,0.83496094,0.46850650385022163,0.56677246,2.191505890339613
23,0.85321045,0.42136994656175375,0.65979004,1.4520044028759003
24,0.85858154,0.405862326733768,0.68273926,1.3147811237722635
25,0.87475586,0.35848813876509666,0.6402588,1.554047517478466
26,0.8829346,0.32367563317529857,0.72229004,1.0991142932325602
27,0.8898926,0.30969582381658256,0.7281494,1.1348958667367697
28,0.90405273,0.26689045038074255,0.7585449,0.8892076779156923
29,0.916626,0.2370722747873515,0.7402344,1.0768235232681036
30,0.92541504,0.21340863942168653,0.7609863,0.9008007980883121
31,0.9342041,0.19792127679102123,0.7687988,0.9081887621432543
32,0.94073486,0.1718417047522962,0.7623291,0.9447797648608685
33,0.9484253,0.1547730384627357,0.76123047,0.9808391220867634
34,0.9541626,0.13691192085389048,0.77612305,0.9561689626425505
35,0.96014404,0.11778715124819428,0.7774658,0.9026224371045828
36,0.9647827,0.10926485800882801,0.7788086,0.9171759635210037
37,0.97125244,0.09248785162344575,0.77075195,1.0004885159432888
38,0.975647,0.08172156836371869,0.7821045,0.923897648230195
39,0.9794922,0.07366977288620546,0.7919922,0.8676030337810516
