epoch,acc,loss,val_acc,val_loss
0,0.11419678,2.5554962679743767,0.10070801,2.5690217092633247
1,0.3932495,1.7015457767993212,0.27685547,2.0345318280160427
2,0.52020264,1.3527759909629822,0.39489746,1.7236973568797112
3,0.59069824,1.1665083281695843,0.515625,1.4398169592022896
4,0.63812256,1.0299793649464846,0.49438477,1.648853112012148
5,0.68237305,0.9160625711083412,0.5267334,1.6038923747837543
6,0.71972656,0.8144507808610797,0.50891113,2.1727748289704323
7,0.7414551,0.7415276682004333,0.47558594,2.5396126359701157
8,0.76690674,0.6722284345887601,0.6088867,1.439427562057972
9,0.78344727,0.6212144405581057,0.5592041,1.9991493299603462
10,0.8074341,0.5572361461818218,0.6085205,1.6941691562533379
11,0.8241577,0.5167039264924824,0.44750977,3.1723311096429825
12,0.8300781,0.49406747752800584,0.61694336,1.761249154806137
13,0.8423462,0.4539525043219328,0.54125977,2.451471671462059
14,0.84576416,0.4289822378195822,0.58740234,1.9789552129805088
15,0.8519287,0.4144887765869498,0.62023926,2.1042357496917248
16,0.8665161,0.38632444897666574,0.529541,2.9467595294117928
17,0.8721924,0.36336708115413785,0.61364746,2.0062448009848595
18,0.87579346,0.3455006049480289,0.55944824,2.884784236550331
19,0.8831787,0.32757777301594615,0.5843506,2.508250642567873
20,0.89263916,0.3056215711403638,0.55041504,3.1885529085993767
21,0.9036865,0.2710138102993369,0.6333008,2.056287467479706
22,0.91674805,0.2330095439683646,0.6800537,1.5959221199154854
23,0.93255615,0.19072052370756865,0.63793945,1.9726103655993938
24,0.9448242,0.16311175154987723,0.7524414,1.102470275014639
25,0.95721436,0.12459183018654585,0.72546387,1.3800033181905746
26,0.9623413,0.11025784554658458,0.74768066,1.143013684079051
27,0.9699707,0.0890619422425516,0.78063965,0.9508499167859554
28,0.9789429,0.06595040275715292,0.78637695,0.9895109590142965
29,0.982605,0.05497409217059612,0.758667,1.1837513409554958
30,0.98547363,0.04536567968898453,0.7706299,1.0894057359546423
31,0.989624,0.034922392733278684,0.80566406,0.8743266332894564
32,0.99261475,0.027966296183876693,0.78552246,1.0464514270424843
33,0.99316406,0.024837903925799765,0.7955322,0.9739742949604988
34,0.994812,0.01959137955418555,0.8039551,0.9312000591307878
35,0.9953003,0.017503742907138076,0.8018799,0.959812618792057
36,0.9971924,0.012540206949779531,0.7930908,1.0258197449147701
37,0.996521,0.013161580835003406,0.8084717,0.9265824854373932
38,0.99768066,0.01096934886300005,0.80358887,0.9583173282444477
39,0.99835205,0.009200064207107062,0.81030273,0.9174478966742754
