epoch,acc,loss,val_acc,val_loss
0,0.11004639,2.632114551961422,0.095703125,2.6035351380705833
1,0.34295654,1.845338236540556,0.2680664,2.0879916846752167
2,0.4996338,1.4027625061571598,0.42565918,1.6293377839028835
3,0.5814209,1.1997607368975878,0.4477539,1.8440178520977497
4,0.6376343,1.033202483318746,0.46398926,2.139930624514818
5,0.6710205,0.9344008304178715,0.5286865,1.9787562303245068
6,0.6929321,0.8698136555030942,0.4342041,3.1692066341638565
7,0.7227173,0.7824358763173223,0.52111816,2.153044804930687
8,0.74450684,0.7240971960127354,0.53686523,2.1765948683023453
9,0.76293945,0.6691477978602052,0.5439453,2.085850514471531
10,0.7811279,0.6288918862119317,0.50927734,2.532482773065567
11,0.7955322,0.5862278277054429,0.5611572,2.11882983520627
12,0.8069458,0.5519905225373805,0.55895996,2.1916590370237827
13,0.8189697,0.5179929342120886,0.55200195,2.499082274734974
14,0.8312988,0.485400790348649,0.45922852,3.503660060465336
15,0.8369751,0.4713784852065146,0.5716553,2.3714415058493614
16,0.84350586,0.44314319361001253,0.43798828,3.7353336215019226
17,0.8491821,0.4322347301058471,0.5895996,2.55092865973711
18,0.8595581,0.3972954251803458,0.5588379,2.7339641600847244
19,0.8641968,0.39360259426757693,0.57141113,2.4385528713464737
20,0.87231445,0.36717860540375113,0.61486816,2.1156375780701637
21,0.8857422,0.32262435159645975,0.4769287,3.9907604306936264
22,0.89556885,0.295486549846828,0.68078613,1.6085158474743366
23,0.9171753,0.2424067216925323,0.7023926,1.3651359733194113
24,0.93218994,0.19491023814771324,0.63098145,1.9821910038590431
25,0.9375,0.17614347848575562,0.69055176,1.5379854701459408
26,0.94421387,0.15444450150243938,0.72106934,1.3644860051572323
27,0.95318604,0.13272218708880246,0.7203369,1.4687712080776691
28,0.96221924,0.10855903185438365,0.75,1.1867894064635038
29,0.97247314,0.08310366730438545,0.73779297,1.283475387841463
30,0.9779053,0.06758123892359436,0.7406006,1.2401912659406662
31,0.9827881,0.05531845294171944,0.76123047,1.1371237505227327
32,0.986084,0.04339806569623761,0.7816162,0.9943149499595165
33,0.98986816,0.0360744036588585,0.7186279,1.598859764635563
34,0.9901123,0.03179801444639452,0.7800293,1.047850077971816
35,0.9941406,0.023020232692942955,0.78686523,1.01305197365582
36,0.99420166,0.020250919631507713,0.78100586,1.099596606567502
37,0.9953003,0.0168145063216798,0.7685547,1.1851466465741396
38,0.9961548,0.01639049925142899,0.78027344,1.1080849841237068
39,0.9976196,0.01314434230880579,0.7817383,1.1058520209044218
