epoch,acc,loss,val_acc,val_loss
0,0.13543701,2.5171298161149025,0.103027344,2.314772345125675
1,0.42962646,1.5852620340883732,0.16467285,2.1289433017373085
2,0.54052734,1.2883331030607224,0.25439453,1.9616763927042484
3,0.5930786,1.1499986425042152,0.4580078,1.4924094341695309
4,0.63482666,1.0355472173541784,0.4136963,2.0188414715230465
5,0.6633911,0.959365701302886,0.42138672,2.401046607643366
6,0.6897583,0.8848240375518799,0.45825195,2.639324478805065
7,0.70751953,0.8267592340707779,0.43359375,3.0211474373936653
8,0.7207031,0.7842331603169441,0.5489502,2.0946486331522465
9,0.736084,0.7470243088901043,0.30297852,5.42205049097538
10,0.74676514,0.724977245554328,0.5665283,1.9746660888195038
11,0.75823975,0.684822192415595,0.5539551,2.193721182644367
12,0.76690674,0.6563441660255194,0.5812988,2.065593436360359
13,0.77893066,0.6400432754307985,0.51013184,2.773862659931183
14,0.7858887,0.6101487274281681,0.506958,2.7388027533888817
15,0.789917,0.5999820358119905,0.43920898,3.6365475058555603
16,0.7929077,0.5847611459903419,0.5255127,2.1901851892471313
17,0.8029785,0.5561901559121907,0.51831055,2.72119502723217
18,0.8110962,0.544873105827719,0.49768066,2.9564925208687782
19,0.814209,0.5292177787050605,0.63952637,1.9593698419630527
20,0.81915283,0.5137434587813914,0.58447266,2.0851481817662716
21,0.82891846,0.4826010619290173,0.54663086,2.346232548356056
22,0.8474121,0.42980580125004053,0.48742676,2.7957138419151306
23,0.85687256,0.3965093777514994,0.68408203,1.3509636633098125
24,0.8711548,0.3622497394680977,0.5858154,1.9706885181367397
25,0.8812866,0.3335962693672627,0.5645752,2.1747310422360897
26,0.89697266,0.29622505931183696,0.66052246,1.3812339678406715
27,0.9024658,0.27145560435019433,0.6394043,1.5752060934901237
28,0.9116211,0.2503528781235218,0.6706543,1.4852829538285732
29,0.9187622,0.2227377415401861,0.73291016,1.0727265290915966
30,0.93426514,0.18497151508927345,0.73205566,1.1280717719346285
31,0.944458,0.16142045648302883,0.774292,0.8758542127907276
32,0.94854736,0.15011272905394435,0.734375,1.0966745372861624
33,0.9564209,0.12804612494073808,0.7949219,0.764576992020011
34,0.9661865,0.10359585186233744,0.7384033,1.128753012046218
35,0.97314453,0.09163738274946809,0.76745605,0.985954312607646
36,0.9776001,0.07592519460013136,0.80578613,0.7633582688868046
37,0.98254395,0.061118394311051816,0.79003906,0.8775584697723389
38,0.98565674,0.055020645406330004,0.807251,0.7735965345054865
39,0.9893799,0.04728365197661333,0.8067627,0.8084413465112448
