epoch,acc,loss,val_acc,val_loss
0,0.10675049,2.3576736077666283,0.10070801,2.316862612962723
1,0.3731079,1.7356407344341278,0.21838379,2.152590975165367
2,0.51293945,1.35354820266366,0.3145752,1.7947818152606487
3,0.5814209,1.1727556064724922,0.51916504,1.3458983525633812
4,0.6303711,1.0443046307191253,0.5806885,1.3018766790628433
5,0.65844727,0.9549309778958559,0.5085449,1.816687449812889
6,0.6904297,0.8781824642792344,0.5942383,1.4441488906741142
7,0.7085571,0.8213335731998086,0.6645508,1.168278319761157
8,0.7324219,0.765110382810235,0.49560547,2.505091927945614
9,0.7429199,0.7288488000631332,0.62109375,1.5559422560036182
10,0.75616455,0.697856018319726,0.5858154,1.8054700158536434
11,0.7659912,0.6570423878729343,0.64489746,1.3221173323690891
12,0.77648926,0.6345046479254961,0.548584,2.7500798627734184
13,0.7863159,0.6085191275924444,0.64038086,1.4773595705628395
14,0.79504395,0.5865796245634556,0.5722656,1.9888475947082043
15,0.80249023,0.569884111173451,0.63623047,1.47720505297184
16,0.807312,0.5494025787338614,0.69763184,1.183567175641656
17,0.8145752,0.5296009504236281,0.5883789,1.8811387792229652
18,0.81817627,0.5229263473302126,0.68811035,1.384677778929472
19,0.8230591,0.5033820169046521,0.7161865,1.1596287861466408
20,0.8286743,0.48970633186399937,0.694458,1.1685106493532658
21,0.8397217,0.45865972293540835,0.68774414,1.1197163201868534
22,0.84814453,0.4297803519293666,0.63879395,1.5037542544305325
23,0.8597412,0.40325864497572184,0.68969727,1.3396900407969952
24,0.86535645,0.3853894090279937,0.71484375,1.031796084716916
25,0.87524414,0.35109593719244003,0.73986816,0.9762410148978233
26,0.88500977,0.3262502574361861,0.7388916,1.0005371123552322
27,0.8890991,0.3165984801016748,0.75341797,0.8529890943318605
28,0.897522,0.29639301053248346,0.76135254,0.8850615359842777
29,0.90319824,0.2717301168013364,0.7441406,0.9314088597893715
30,0.9112549,0.2505671735852957,0.7689209,0.8912481609731913
31,0.9211426,0.22633986338041723,0.74938965,0.9972944594919682
32,0.9272461,0.20977315958589315,0.7459717,1.060640161857009
33,0.9347534,0.18811008508782834,0.77038574,0.8996361084282398
34,0.9370117,0.1754653740208596,0.7618408,0.974128644913435
35,0.9470825,0.15647132229059935,0.78930664,0.8190817814320326
36,0.9510498,0.14443372027017176,0.7960205,0.7860677186399698
37,0.95648193,0.12462046463042498,0.79003906,0.8383401818573475
38,0.96435547,0.11076177167706192,0.79455566,0.8167536146938801
39,0.9674072,0.10174745391122997,0.79797363,0.8152800127863884
