epoch,acc,loss,val_acc,val_loss
0,0.17382812,2.3724652007222176,0.10424805,2.30783611536026
1,0.4446411,1.551161840558052,0.111206055,2.189512975513935
2,0.5484619,1.2632367983460426,0.43701172,1.6644112691283226
3,0.60235596,1.1163491318002343,0.52075195,1.3481739088892937
4,0.6472168,0.9997784569859505,0.43652344,2.1141832917928696
5,0.680603,0.90300611872226,0.5605469,1.6421411782503128
6,0.701416,0.8450168995186687,0.5383301,1.9646369852125645
7,0.71777344,0.7943668747320771,0.5461426,2.087383359670639
8,0.73864746,0.7452657045796514,0.43493652,3.1344555243849754
9,0.7546387,0.7068818099796772,0.6262207,1.7571329809725285
10,0.7678833,0.6679306123405695,0.55944824,2.1824732311069965
11,0.7731323,0.6535886116325855,0.5422363,2.16638545691967
12,0.7836304,0.6208544480614364,0.6687012,1.5412383005023003
13,0.786499,0.5993539053015411,0.5595703,2.777162365615368
14,0.7984619,0.5761946584098041,0.54003906,2.633990004658699
15,0.80841064,0.5483497064560652,0.5722656,2.240644905716181
16,0.8102417,0.5399737446568906,0.62475586,1.8247047923505306
17,0.8171387,0.5230032140389085,0.5994873,2.1287273354828358
18,0.82263184,0.5058508007787168,0.6906738,1.4051596857607365
19,0.82440186,0.49833994824439287,0.66381836,1.587398063391447
20,0.83428955,0.4728285023011267,0.5718994,2.3810706064105034
21,0.8446655,0.44600484846159816,0.6612549,1.5879199542105198
22,0.8607788,0.3991722487844527,0.697876,1.3232362158596516
23,0.8679199,0.3753104265779257,0.72424316,1.1492396872490644
24,0.8857422,0.3301223844755441,0.7520752,0.9430411923676729
25,0.8931885,0.3055999972857535,0.7607422,0.9630331937223673
26,0.9055176,0.2706056688912213,0.7720947,0.8414513170719147
27,0.9144287,0.24305454641580582,0.74072266,1.0374030862003565
28,0.9246216,0.21733478480018675,0.79626465,0.7656816691160202
29,0.9301758,0.19824606040492654,0.78759766,0.7593678310513496
30,0.9397583,0.1677527668653056,0.75268555,1.0016495548188686
31,0.9476929,0.14710434898734093,0.8039551,0.7309597041457891
32,0.95666504,0.125013935030438,0.81140137,0.737549027428031
33,0.9628296,0.10959781846031547,0.8092041,0.7470517698675394
34,0.9706421,0.08805014763493091,0.7944336,0.8129499424248934
35,0.97906494,0.070201727503445,0.8045654,0.7930860128253698
36,0.9834595,0.055683308717561886,0.8041992,0.8337837718427181
37,0.9862671,0.048184888873947784,0.8187256,0.7503150440752506
38,0.9893799,0.038913605676498264,0.8161621,0.7698720917105675
39,0.993103,0.0320912750903517,0.8199463,0.7916572280228138
