epoch,acc,loss,val_acc,val_loss
0,0.08215332,2.4241950176656246,0.10070801,2.310353122651577
1,0.34576416,1.7773509547114372,0.11669922,2.316070757806301
2,0.48162842,1.431808728724718,0.25402832,2.1118706800043583
3,0.5470581,1.2687910366803408,0.3297119,2.066908724606037
4,0.5829468,1.1628567222505808,0.53967285,1.34604287520051
5,0.62316895,1.064411511644721,0.5230713,1.7483068071305752
6,0.6605835,0.9697896288707852,0.5644531,1.5864171534776688
7,0.67993164,0.9091746089980006,0.49780273,2.229620795696974
8,0.6967163,0.8554743686690927,0.6057129,1.4623295776546001
9,0.7201538,0.8063768874853849,0.5473633,1.80466665700078
10,0.73114014,0.7630253890529275,0.5551758,1.978271383792162
11,0.7420044,0.7411700692027807,0.59020996,1.7355351895093918
12,0.7529907,0.7026452319696546,0.6086426,1.6523788571357727
13,0.76586914,0.6767480848357081,0.5924072,1.7943621166050434
14,0.7694092,0.65786401508376,0.6258545,1.4741397500038147
15,0.7827759,0.623168452642858,0.5839844,1.8850738555192947
16,0.7805176,0.6191886649467051,0.5477295,2.218316327780485
17,0.79260254,0.5825728438794613,0.57995605,1.805129986256361
18,0.80218506,0.5711268982850015,0.5958252,1.7750044986605644
19,0.80651855,0.5498613300733268,0.49169922,2.6643273010849953
20,0.81396484,0.5332749420776963,0.69104004,1.2197800409048796
21,0.81903076,0.5108830030076206,0.54870605,2.536556616425514
22,0.8291626,0.4902446395717561,0.6932373,1.2192439567297697
23,0.8395386,0.4551448845304549,0.74975586,0.8608924988657236
24,0.8452759,0.4339160774834454,0.69677734,1.065676236525178
25,0.86279297,0.39886078517884016,0.7064209,1.1136587541550398
26,0.8618164,0.3891902770847082,0.61901855,1.5421705357730389
27,0.8718262,0.36400441313162446,0.6958008,1.1468861624598503
28,0.8779907,0.3428948449436575,0.7557373,0.8415306005626917
29,0.89263916,0.30896425643004477,0.744751,0.8597278911620378
30,0.8982544,0.28987790178507566,0.7182617,1.049429140985012
31,0.90460205,0.271450771484524,0.7619629,0.8083071149885654
32,0.9116211,0.25226376741193235,0.7272949,0.9811452589929104
33,0.9203491,0.2339675952680409,0.74890137,0.908674567937851
34,0.92089844,0.22218196629546583,0.68322754,1.2846523858606815
35,0.93530273,0.19142030668444932,0.760376,0.9051246121525764
36,0.94018555,0.176869498915039,0.770874,0.7854101043194532
37,0.94433594,0.16312261146958917,0.7788086,0.7621959298849106
38,0.95129395,0.14505294989794493,0.7772217,0.8157145138829947
39,0.9573364,0.13293465750757605,0.78466797,0.7668051067739725
