epoch,acc,loss,val_acc,val_loss
0,0.11010742,3.8450739718973637,0.10217285,2.3192126005887985
1,0.41259766,1.6889446470886469,0.33776855,1.9052545353770256
2,0.5199585,1.3737515676766634,0.4465332,1.5951279997825623
3,0.5855713,1.2059441972523928,0.5239258,1.5269862934947014
4,0.6322632,1.0537274219095707,0.614624,1.3293146193027496
5,0.6713867,0.9345908500254154,0.53015137,2.328239880502224
6,0.6889038,0.9100885586813092,0.56884766,2.4795906394720078
7,0.7219238,0.8000452248379588,0.579834,2.427773915231228
8,0.72991943,0.8029041541740298,0.58483887,2.503066286444664
9,0.7401123,0.7576422588899732,0.61657715,2.2398537769913673
10,0.76049805,0.6967144599184394,0.61206055,2.37742530554533
11,0.7625122,0.6850034529343247,0.59558105,2.8017787262797356
12,0.772522,0.6703836647793651,0.62561035,2.6622125431895256
13,0.78082275,0.6318261595442891,0.57055664,2.6834761947393417
14,0.7872925,0.6227434319444001,0.62023926,2.2706571482121944
15,0.7944946,0.5986904487945139,0.54797363,3.5721396058797836
16,0.80511475,0.5679004397243261,0.6517334,2.090006820857525
17,0.81274414,0.5432349857874215,0.6407471,2.0883557721972466
18,0.81573486,0.5323543711565435,0.57385254,3.2701232358813286
19,0.82580566,0.5111910426057875,0.5406494,3.0510017573833466
20,0.8308716,0.4932311219163239,0.6590576,2.0500223375856876
21,0.84936523,0.4199098306708038,0.70373535,1.649475872516632
22,0.8721924,0.36375839868560433,0.68078613,1.407526884227991
23,0.88934326,0.3139665024355054,0.74121094,1.0879692640155554
24,0.9088135,0.2621102607809007,0.758667,0.8853559568524361
25,0.91833496,0.23611063160933554,0.75634766,0.9978022500872612
26,0.93084717,0.19728882797062397,0.7642822,1.0094770081341267
27,0.9412842,0.1721004556166008,0.77893066,0.8989492915570736
28,0.9533081,0.13967668812256306,0.77770996,0.8557014763355255
29,0.9592285,0.12585833459161222,0.77856445,0.9143759962171316
30,0.9682617,0.10038075922057033,0.7762451,0.911186583340168
31,0.9755249,0.07816740596899763,0.7996826,0.7974762450903654
32,0.9793091,0.07203761633718386,0.7878418,0.8504219837486744
33,0.9830322,0.05710864526918158,0.7930908,0.8219099342823029
34,0.98657227,0.046738173958146945,0.78222656,0.8738347757607698
35,0.991272,0.03821037185844034,0.79248047,0.8410384096205235
36,0.99224854,0.0314032755268272,0.7907715,0.8767971731722355
37,0.9939575,0.02722509107843507,0.79174805,0.8784951325505972
38,0.9949341,0.025986757449572906,0.7889404,0.9013710226863623
39,0.9956665,0.021753826367785223,0.79455566,0.8631477877497673
